event,step,episodes,episode_steps,episode_score,death_reason,episode_length,avg_score,avg_loss,best_score,replay_size,eval_score,eval_score_median,eval_score_max,eval_reward,eval_avg_length,eval_max_length,eval_death_self,eval_death_wall,eval_death_timeout,best_eval
episode,133493,1910,121,9,self,11,,,18,100000,,,,,,,,,,
episode,133696,1911,203,15,self,17,,,18,100000,,,,,,,,,,
episode,133791,1912,95,8,self,10,,,18,100000,,,,,,,,,,
episode,133934,1913,143,9,self,11,,,18,100000,,,,,,,,,,
train,134000,1913,,,,,8.78,1.0478904566168785,18,100000,,,,,,,,,,
episode,134120,1914,186,11,self,13,,,18,100000,,,,,,,,,,
episode,134297,1915,177,13,self,15,,,18,100000,,,,,,,,,,
episode,134541,1916,244,17,wall,19,,,18,100000,,,,,,,,,,
episode,134754,1917,213,12,self,14,,,18,100000,,,,,,,,,,
episode,134927,1918,173,11,self,13,,,18,100000,,,,,,,,,,
episode,134970,1919,43,3,self,5,,,18,100000,,,,,,,,,,
episode,135054,1920,84,5,self,7,,,18,100000,,,,,,,,,,
episode,135116,1921,62,9,self,11,,,18,100000,,,,,,,,,,
episode,135331,1922,215,15,self,17,,,18,100000,,,,,,,,,,
episode,135614,1923,283,12,wall,14,,,18,100000,,,,,,,,,,
episode,135848,1924,234,12,self,14,,,18,100000,,,,,,,,,,
train,136000,1924,,,,,9.02,1.0078402045369148,18,100000,,,,,,,,,,
episode,136156,1925,308,13,self,15,,,18,100000,,,,,,,,,,
episode,136295,1926,139,10,wall,12,,,18,100000,,,,,,,,,,
episode,136343,1927,48,5,self,7,,,18,100000,,,,,,,,,,
episode,136411,1928,68,7,self,9,,,18,100000,,,,,,,,,,
episode,136853,1929,442,15,wall,17,,,18,100000,,,,,,,,,,
episode,136932,1930,79,8,self,10,,,18,100000,,,,,,,,,,
episode,136978,1931,46,5,self,7,,,18,100000,,,,,,,,,,
episode,137059,1932,81,7,wall,9,,,18,100000,,,,,,,,,,
episode,137148,1933,89,8,self,10,,,18,100000,,,,,,,,,,
episode,137222,1934,74,6,self,8,,,18,100000,,,,,,,,,,
episode,137330,1935,108,6,self,8,,,18,100000,,,,,,,,,,
episode,137482,1936,152,11,self,13,,,18,100000,,,,,,,,,,
episode,137843,1937,361,16,wall,18,,,18,100000,,,,,,,,,,
train,138000,1937,,,,,8.98,0.9894878229498864,18,100000,,,,,,,,,,
episode,138018,1938,175,13,wall,15,,,18,100000,,,,,,,,,,
episode,138228,1939,210,12,wall,14,,,18,100000,,,,,,,,,,
episode,138442,1940,214,14,self,16,,,18,100000,,,,,,,,,,
episode,138656,1941,214,15,wall,17,,,18,100000,,,,,,,,,,
episode,138915,1942,259,13,self,15,,,18,100000,,,,,,,,,,
episode,139050,1943,135,8,self,10,,,18,100000,,,,,,,,,,
episode,139085,1944,35,3,self,5,,,18,100000,,,,,,,,,,
episode,139177,1945,92,8,self,10,,,18,100000,,,,,,,,,,
episode,139497,1946,320,11,self,13,,,18,100000,,,,,,,,,,
episode,139580,1947,83,7,self,9,,,18,100000,,,,,,,,,,
episode,139677,1948,97,9,self,11,,,18,100000,,,,,,,,,,
episode,139855,1949,178,9,self,11,,,18,100000,,,,,,,,,,
episode,139962,1950,107,10,self,12,,,18,100000,,,,,,,,,,
train,140000,1950,,,,,9.32,0.9323106390237809,18,100000,,,,,,,,,,
eval,140000,1950,,,,,,,18,,7.599999904632568,7.5,15,165.07650756835938,9.600000381469727,17,9,5,6,8.699999809265137
episode,140092,1951,130,12,wall,14,,,18,100000,,,,,,,,,,
episode,140363,1952,271,19,self,21,,,19,100000,,,,,,,,,,
episode,140595,1953,232,14,wall,16,,,19,100000,,,,,,,,,,
episode,140631,1954,36,3,self,5,,,19,100000,,,,,,,,,,
episode,140698,1955,67,7,self,9,,,19,100000,,,,,,,,,,
episode,140783,1956,85,6,self,8,,,19,100000,,,,,,,,,,
episode,140852,1957,69,8,self,10,,,19,100000,,,,,,,,,,
episode,140914,1958,62,3,self,5,,,19,100000,,,,,,,,,,
episode,141126,1959,212,13,wall,15,,,19,100000,,,,,,,,,,
episode,141307,1960,181,14,wall,16,,,19,100000,,,,,,,,,,
episode,141472,1961,165,11,self,13,,,19,100000,,,,,,,,,,
episode,141617,1962,145,12,wall,14,,,19,100000,,,,,,,,,,
episode,141819,1963,202,17,wall,19,,,19,100000,,,,,,,,,,
train,142000,1963,,,,,9.55,0.9708311668038369,19,100000,,,,,,,,,,
episode,142131,1964,312,17,self,19,,,19,100000,,,,,,,,,,
episode,142228,1965,97,11,self,13,,,19,100000,,,,,,,,,,
episode,142617,1966,389,12,wall,14,,,19,100000,,,,,,,,,,
episode,143105,1967,488,21,self,23,,,21,100000,,,,,,,,,,
episode,143180,1968,75,9,self,11,,,21,100000,,,,,,,,,,
episode,143349,1969,169,11,self,13,,,21,100000,,,,,,,,,,
episode,143604,1970,255,16,wall,18,,,21,100000,,,,,,,,,,
episode,143889,1971,285,14,self,16,,,21,100000,,,,,,,,,,
train,144000,1971,,,,,10.02,0.8837958763539792,21,100000,,,,,,,,,,
episode,144148,1972,259,14,self,16,,,21,100000,,,,,,,,,,
episode,144311,1973,163,13,wall,15,,,21,100000,,,,,,,,,,
episode,144600,1974,289,16,self,18,,,21,100000,,,,,,,,,,
episode,144782,1975,182,11,wall,13,,,21,100000,,,,,,,,,,
episode,144846,1976,64,7,self,9,,,21,100000,,,,,,,,,,
episode,144977,1977,131,9,self,11,,,21,100000,,,,,,,,,,
episode,145116,1978,139,8,self,10,,,21,100000,,,,,,,,,,
episode,145350,1979,234,12,self,14,,,21,100000,,,,,,,,,,
episode,145550,1980,200,13,wall,15,,,21,100000,,,,,,,,,,
episode,145715,1981,165,10,self,12,,,21,100000,,,,,,,,,,
episode,145799,1982,84,7,self,9,,,21,100000,,,,,,,,,,
train,146000,1982,,,,,10.2,0.8434438705444336,21,100000,,,,,,,,,,
episode,146354,1983,555,15,self,17,,,21,100000,,,,,,,,,,
episode,146559,1984,205,13,self,15,,,21,100000,,,,,,,,,,
episode,146777,1985,218,11,self,13,,,21,100000,,,,,,,,,,
episode,147024,1986,247,11,self,13,,,21,100000,,,,,,,,,,
episode,147122,1987,98,9,self,11,,,21,100000,,,,,,,,,,
episode,147201,1988,79,8,self,10,,,21,100000,,,,,,,,,,
episode,147534,1989,333,18,self,20,,,21,100000,,,,,,,,,,
episode,147989,1990,455,19,self,21,,,21,100000,,,,,,,,,,
train,148000,1990,,,,,10.55,0.9262675270438194,21,100000,,,,,,,,,,
episode,148269,1991,280,14,self,16,,,21,100000,,,,,,,,,,
episode,148359,1992,90,8,self,10,,,21,100000,,,,,,,,,,
episode,148595,1993,236,13,self,15,,,21,100000,,,,,,,,,,
episode,148792,1994,197,16,self,18,,,21,100000,,,,,,,,,,
episode,148851,1995,59,6,self,8,,,21,100000,,,,,,,,,,
episode,148966,1996,115,10,self,12,,,21,100000,,,,,,,,,,
episode,149246,1997,280,13,self,15,,,21,100000,,,,,,,,,,
episode,149267,1998,21,3,self,5,,,21,100000,,,,,,,,,,
episode,149440,1999,173,14,self,16,,,21,100000,,,,,,,,,,
episode,149569,2000,129,10,self,12,,,21,100000,,,,,,,,,,
episode,149600,2001,31,3,self,5,,,21,100000,,,,,,,,,,
episode,149878,2002,278,11,self,13,,,21,100000,,,,,,,,,,
train,150000,2002,,,,,10.59,0.9291518750786781,21,100000,,,,,,,,,,
eval,150000,2002,,,,,,,21,,8.899999618530273,9.5,19,203.16519165039062,10.899999618530273,21,14,3,3,8.899999618530273
episode,150003,2003,125,10,self,12,,,21,100000,,,,,,,,,,
episode,150240,2004,237,15,self,17,,,21,100000,,,,,,,,,,
episode,150492,2005,252,12,self,14,,,21,100000,,,,,,,,,,
episode,150761,2006,269,18,wall,20,,,21,100000,,,,,,,,,,
episode,150985,2007,224,17,self,19,,,21,100000,,,,,,,,,,
episode,151104,2008,119,9,wall,11,,,21,100000,,,,,,,,,,
episode,151363,2009,259,14,wall,16,,,21,100000,,,,,,,,,,
episode,151407,2010,44,5,self,7,,,21,100000,,,,,,,,,,
episode,151485,2011,78,7,self,9,,,21,100000,,,,,,,,,,
episode,151561,2012,76,5,self,7,,,21,100000,,,,,,,,,,
episode,151699,2013,138,9,self,11,,,21,100000,,,,,,,,,,
episode,151857,2014,158,11,self,13,,,21,100000,,,,,,,,,,
train,152000,2014,,,,,10.85,0.8690858745574951,21,100000,,,,,,,,,,
episode,152038,2015,181,12,wall,14,,,21,100000,,,,,,,,,,
episode,152231,2016,193,12,self,14,,,21,100000,,,,,,,,,,
episode,152521,2017,290,15,self,17,,,21,100000,,,,,,,,,,
episode,152553,2018,32,4,self,6,,,21,100000,,,,,,,,,,
episode,152766,2019,213,16,self,18,,,21,100000,,,,,,,,,,
episode,152801,2020,35,4,self,6,,,21,100000,,,,,,,,,,
episode,152852,2021,51,7,self,9,,,21,100000,,,,,,,,,,
episode,153156,2022,304,16,wall,18,,,21,100000,,,,,,,,,,
episode,153265,2023,109,9,self,11,,,21,100000,,,,,,,,,,
episode,153370,2024,105,8,self,10,,,21,100000,,,,,,,,,,
episode,153508,2025,138,11,self,13,,,21,100000,,,,,,,,,,
episode,153592,2026,84,9,self,11,,,21,100000,,,,,,,,,,
episode,153635,2027,43,3,self,5,,,21,100000,,,,,,,,,,
episode,153738,2028,103,9,self,11,,,21,100000,,,,,,,,,,
train,154000,2028,,,,,10.76,0.8829776749014855,21,100000,,,,,,,,,,
episode,154105,2029,367,20,wall,22,,,21,100000,,,,,,,,,,
episode,154338,2030,233,16,self,18,,,21,100000,,,,,,,,,,
episode,154543,2031,205,16,self,18,,,21,100000,,,,,,,,,,
episode,154838,2032,295,19,self,21,,,21,100000,,,,,,,,,,
episode,154908,2033,70,9,self,11,,,21,100000,,,,,,,,,,
episode,155006,2034,98,9,self,11,,,21,100000,,,,,,,,,,
episode,155176,2035,170,15,self,17,,,21,100000,,,,,,,,,,
episode,155302,2036,126,9,self,11,,,21,100000,,,,,,,,,,
episode,155403,2037,101,8,wall,10,,,21,100000,,,,,,,,,,
episode,155446,2038,43,4,self,6,,,21,100000,,,,,,,,,,
episode,155798,2039,352,19,self,21,,,21,100000,,,,,,,,,,
episode,155957,2040,159,13,self,15,,,21,100000,,,,,,,,,,
train,156000,2040,,,,,11.12,0.862324027121067,21,100000,,,,,,,,,,
episode,156141,2041,184,12,self,14,,,21,100000,,,,,,,,,,
episode,156261,2042,120,11,self,13,,,21,100000,,,,,,,,,,
episode,156303,2043,42,3,self,5,,,21,100000,,,,,,,,,,
episode,156427,2044,124,9,self,11,,,21,100000,,,,,,,,,,
episode,156616,2045,189,14,self,16,,,21,100000,,,,,,,,,,
episode,156737,2046,121,9,self,11,,,21,100000,,,,,,,,,,
episode,156982,2047,245,12,self,14,,,21,100000,,,,,,,,,,
episode,157103,2048,121,8,self,10,,,21,100000,,,,,,,,,,
episode,157478,2049,375,15,self,17,,,21,100000,,,,,,,,,,
episode,157607,2050,129,12,self,14,,,21,100000,,,,,,,,,,
episode,157709,2051,102,10,self,12,,,21,100000,,,,,,,,,,
episode,157778,2052,69,7,self,9,,,21,100000,,,,,,,,,,
train,158000,2052,,,,,11.1,0.8688211247324944,21,100000,,,,,,,,,,
episode,158058,2053,280,15,self,17,,,21,100000,,,,,,,,,,
episode,158151,2054,93,8,self,10,,,21,100000,,,,,,,,,,
episode,158189,2055,38,4,self,6,,,21,100000,,,,,,,,,,
episode,158255,2056,66,9,self,11,,,21,100000,,,,,,,,,,
episode,158430,2057,175,9,self,11,,,21,100000,,,,,,,,,,
episode,158722,2058,292,18,self,20,,,21,100000,,,,,,,,,,
episode,158876,2059,154,13,self,15,,,21,100000,,,,,,,,,,
episode,159184,2060,308,18,self,20,,,21,100000,,,,,,,,,,
episode,159234,2061,50,0,timeout,2,,,21,100000,,,,,,,,,,
episode,159413,2062,179,15,wall,17,,,21,100000,,,,,,,,,,
episode,159471,2063,58,5,self,7,,,21,100000,,,,,,,,,,
episode,159722,2064,251,14,self,16,,,21,100000,,,,,,,,,,
episode,159837,2065,115,9,self,11,,,21,100000,,,,,,,,,,
episode,159934,2066,97,7,self,9,,,21,100000,,,,,,,,,,
train,160000,2066,,,,,11.06,0.8825931441783905,21,100000,,,,,,,,,,
eval,160000,2066,,,,,,,21,,10.649999618530273,12.5,18,245.20199584960938,12.649999618530273,20,15,2,3,10.649999618530273
episode,160048,2067,114,11,self,13,,,21,100000,,,,,,,,,,
episode,160137,2068,89,9,self,11,,,21,100000,,,,,,,,,,
episode,160276,2069,139,11,self,13,,,21,100000,,,,,,,,,,
episode,160414,2070,138,8,self,10,,,21,100000,,,,,,,,,,
episode,160528,2071,114,10,self,12,,,21,100000,,,,,,,,,,
episode,160674,2072,146,11,self,13,,,21,100000,,,,,,,,,,
episode,160763,2073,89,9,self,11,,,21,100000,,,,,,,,,,
episode,161072,2074,309,16,self,18,,,21,100000,,,,,,,,,,
episode,161093,2075,21,3,self,5,,,21,100000,,,,,,,,,,
episode,161650,2076,557,15,self,17,,,21,100000,,,,,,,,,,
episode,161769,2077,119,9,self,11,,,21,100000,,,,,,,,,,
episode,161845,2078,76,8,self,10,,,21,100000,,,,,,,,,,
episode,161915,2079,70,8,self,10,,,21,100000,,,,,,,,,,
train,162000,2079,,,,,10.73,0.8285513287782669,21,100000,,,,,,,,,,
episode,162186,2080,271,15,self,17,,,21,100000,,,,,,,,,,
episode,162282,2081,96,7,self,9,,,21,100000,,,,,,,,,,
episode,162345,2082,63,7,self,9,,,21,100000,,,,,,,,,,
episode,162514,2083,169,15,wall,17,,,21,100000,,,,,,,,,,
episode,162707,2084,193,13,self,15,,,21,100000,,,,,,,,,,
episode,162840,2085,133,11,self,13,,,21,100000,,,,,,,,,,
episode,162934,2086,94,11,self,13,,,21,100000,,,,,,,,,,
episode,163084,2087,150,13,self,15,,,21,100000,,,,,,,,,,
episode,163140,2088,56,7,self,9,,,21,100000,,,,,,,,,,
episode,163285,2089,145,15,self,17,,,21,100000,,,,,,,,,,
episode,163320,2090,35,5,self,7,,,21,100000,,,,,,,,,,
episode,163546,2091,226,12,self,14,,,21,100000,,,,,,,,,,
episode,163676,2092,130,11,self,13,,,21,100000,,,,,,,,,,
episode,163779,2093,103,9,self,11,,,21,100000,,,,,,,,,,
episode,163844,2094,65,7,self,9,,,21,100000,,,,,,,,,,
episode,163931,2095,87,7,self,9,,,21,100000,,,,,,,,,,
train,164000,2095,,,,,10.47,0.7502207639813423,21,100000,,,,,,,,,,
episode,164135,2096,204,15,self,17,,,21,100000,,,,,,,,,,
episode,164191,2097,56,4,self,6,,,21,100000,,,,,,,,,,
episode,164387,2098,196,14,self,16,,,21,100000,,,,,,,,,,
episode,164454,2099,67,8,self,10,,,21,100000,,,,,,,,,,
episode,164544,2100,90,7,self,9,,,21,100000,,,,,,,,,,
episode,164675,2101,131,13,self,15,,,21,100000,,,,,,,,,,
episode,164828,2102,153,12,self,14,,,21,100000,,,,,,,,,,
episode,165101,2103,273,18,wall,20,,,21,100000,,,,,,,,,,
episode,165167,2104,66,7,self,9,,,21,100000,,,,,,,,,,
episode,165241,2105,74,5,self,7,,,21,100000,,,,,,,,,,
episode,165542,2106,301,18,wall,20,,,21,100000,,,,,,,,,,
episode,165667,2107,125,11,self,13,,,21,100000,,,,,,,,,,
episode,165707,2108,40,4,self,6,,,21,100000,,,,,,,,,,
episode,165873,2109,166,12,self,14,,,21,100000,,,,,,,,,,
train,166000,2109,,,,,10.36,0.7963192614912987,21,100000,,,,,,,,,,
episode,166038,2110,165,11,self,13,,,21,100000,,,,,,,,,,
episode,166258,2111,220,15,wall,17,,,21,100000,,,,,,,,,,
episode,166337,2112,79,9,self,11,,,21,100000,,,,,,,,,,
episode,166565,2113,228,19,self,21,,,21,100000,,,,,,,,,,
episode,166704,2114,139,13,wall,15,,,21,100000,,,,,,,,,,
episode,166816,2115,112,9,self,11,,,21,100000,,,,,,,,,,
episode,166950,2116,134,11,self,13,,,21,100000,,,,,,,,,,
episode,167243,2117,293,19,self,21,,,21,100000,,,,,,,,,,
episode,167330,2118,87,7,self,9,,,21,100000,,,,,,,,,,
episode,167435,2119,105,9,self,11,,,21,100000,,,,,,,,,,
episode,167635,2120,200,16,self,18,,,21,100000,,,,,,,,,,
episode,167889,2121,254,18,wall,20,,,21,100000,,,,,,,,,,
episode,167973,2122,84,7,self,9,,,21,100000,,,,,,,,,,
train,168000,2122,,,,,10.76,0.7459794217348099,21,100000,,,,,,,,,,
episode,168056,2123,83,7,self,9,,,21,100000,,,,,,,,,,
episode,168185,2124,129,12,self,14,,,21,100000,,,,,,,,,,
episode,168383,2125,198,16,self,18,,,21,100000,,,,,,,,,,
episode,168590,2126,207,17,self,19,,,21,100000,,,,,,,,,,
episode,168687,2127,97,10,self,12,,,21,100000,,,,,,,,,,
episode,168883,2128,196,14,self,16,,,21,100000,,,,,,,,,,
episode,169036,2129,153,12,self,14,,,21,100000,,,,,,,,,,
episode,169279,2130,243,13,self,15,,,21,100000,,,,,,,,,,
episode,169520,2131,241,16,wall,18,,,21,100000,,,,,,,,,,
episode,169700,2132,180,15,self,17,,,21,100000,,,,,,,,,,
episode,169891,2133,191,15,self,17,,,21,100000,,,,,,,,,,
episode,169984,2134,93,9,self,11,,,21,100000,,,,,,,,,,
train,170000,2134,,,,,10.94,0.8096159341931343,21,100000,,,,,,,,,,
eval,170000,2134,,,,,,,21,,13.0,13.5,21,302.53369140625,15.0,23,11,8,1,13.0
episode,170205,2135,221,14,self,16,,,21,100000,,,,,,,,,,
episode,170327,2136,122,9,self,11,,,21,100000,,,,,,,,,,
episode,170460,2137,133,14,self,16,,,21,100000,,,,,,,,,,
episode,170651,2138,191,17,self,19,,,21,100000,,,,,,,,,,
episode,170878,2139,227,16,self,18,,,21,100000,,,,,,,,,,
episode,171074,2140,196,13,self,15,,,21,100000,,,,,,,,,,
episode,171292,2141,218,14,wall,16,,,21,100000,,,,,,,,,,
episode,171409,2142,117,6,self,8,,,21,100000,,,,,,,,,,
episode,171526,2143,117,11,self,13,,,21,100000,,,,,,,,,,
episode,171678,2144,152,15,self,17,,,21,100000,,,,,,,,,,
episode,171781,2145,103,11,self,13,,,21,100000,,,,,,,,,,
episode,171884,2146,103,9,self,11,,,21,100000,,,,,,,,,,
train,172000,2146,,,,,11.17,0.8231144019961357,21,100000,,,,,,,,,,
episode,172145,2147,261,16,wall,18,,,21,100000,,,,,,,,,,
episode,172261,2148,116,9,self,11,,,21,100000,,,,,,,,,,
episode,172498,2149,237,17,self,19,,,21,100000,,,,,,,,,,
episode,172700,2150,202,16,self,18,,,21,100000,,,,,,,,,,
episode,173029,2151,329,21,self,23,,,21,100000,,,,,,,,,,
episode,173144,2152,115,10,self,12,,,21,100000,,,,,,,,,,
episode,173313,2153,169,15,self,17,,,21,100000,,,,,,,,,,
episode,173473,2154,160,12,self,14,,,21,100000,,,,,,,,,,
episode,173813,2155,340,17,self,19,,,21,100000,,,,,,,,,,
episode,173916,2156,103,7,self,9,,,21,100000,,,,,,,,,,
train,174000,2156,,,,,11.57,0.7793301177024842,21,100000,,,,,,,,,,
episode,174241,2157,325,22,self,24,,,22,100000,,,,,,,,,,
episode,174349,2158,108,9,self,11,,,22,100000,,,,,,,,,,
episode,174378,2159,29,3,self,5,,,22,100000,,,,,,,,,,
episode,174452,2160,74,9,self,11,,,22,100000,,,,,,,,,,
episode,174695,2161,243,18,self,20,,,22,100000,,,,,,,,,,
episode,175000,2162,305,20,self,22,,,22,100000,,,,,,,,,,
episode,175358,2163,358,19,self,21,,,22,100000,,,,,,,,,,
episode,175538,2164,180,17,wall,19,,,22,100000,,,,,,,,,,
episode,175786,2165,248,18,self,20,,,22,100000,,,,,,,,,,
episode,175893,2166,107,12,self,14,,,22,100000,,,,,,,,,,
episode,175943,2167,50,0,timeout,2,,,22,100000,,,,,,,,,,
train,176000,2167,,,,,11.85,0.7677987310290336,22,100000,,,,,,,,,,
episode,176088,2168,145,13,self,15,,,22,100000,,,,,,,,,,
episode,176125,2169,37,3,self,5,,,22,100000,,,,,,,,,,
episode,176356,2170,231,17,self,19,,,22,100000,,,,,,,,,,
episode,176458,2171,102,7,self,9,,,22,100000,,,,,,,,,,
episode,176504,2172,46,5,self,7,,,22,100000,,,,,,,,,,
episode,176734,2173,230,16,self,18,,,22,100000,,,,,,,,,,
episode,176957,2174,223,17,self,19,,,22,100000,,,,,,,,,,
episode,177066,2175,109,11,wall,13,,,22,100000,,,,,,,,,,
episode,177193,2176,127,12,self,14,,,22,100000,,,,,,,,,,
episode,177303,2177,110,10,wall,12,,,22,100000,,,,,,,,,,
episode,177486,2178,183,15,self,17,,,22,100000,,,,,,,,,,
episode,177688,2179,202,13,self,15,,,22,100000,,,,,,,,,,
episode,177899,2180,211,16,wall,18,,,22,100000,,,,,,,,,,
train,178000,2180,,,,,12.08,0.8185324108600617,22,100000,,,,,,,,,,
episode,178021,2181,122,12,self,14,,,22,100000,,,,,,,,,,
episode,178181,2182,160,16,self,18,,,22,100000,,,,,,,,,,
episode,178442,2183,261,14,self,16,,,22,100000,,,,,,,,,,
episode,178474,2184,32,3,self,5,,,22,100000,,,,,,,,,,
episode,178529,2185,55,8,self,10,,,22,100000,,,,,,,,,,
episode,178643,2186,114,10,self,12,,,22,100000,,,,,,,,,,
episode,178868,2187,225,17,self,19,,,22,100000,,,,,,,,,,
episode,178922,2188,54,5,self,7,,,22,100000,,,,,,,,,,
episode,179185,2189,263,18,wall,20,,,22,100000,,,,,,,,,,
episode,179399,2190,214,18,wall,20,,,22,100000,,,,,,,,,,
episode,179669,2191,270,21,wall,23,,,22,100000,,,,,,,,,,
episode,179760,2192,91,9,self,11,,,22,100000,,,,,,,,,,
episode,179987,2193,227,18,self,20,,,22,100000,,,,,,,,,,
train,180000,2193,,,,,12.41,0.7183258800208568,22,100000,,,,,,,,,,
eval,180000,2193,,,,,,,22,,13.550000190734863,13.0,21,297.0944519042969,15.550000190734863,23,13,2,5,13.550000190734863
episode,180125,2194,138,13,self,15,,,22,100000,,,,,,,,,,
episode,180348,2195,223,15,self,17,,,22,100000,,,,,,,,,,
episode,180533,2196,185,14,wall,16,,,22,100000,,,,,,,,,,
episode,180810,2197,277,24,self,26,,,24,100000,,,,,,,,,,
episode,181051,2198,241,15,self,17,,,24,100000,,,,,,,,,,
episode,181285,2199,234,17,self,19,,,24,100000,,,,,,,,,,
episode,181535,2200,250,18,self,20,,,24,100000,,,,,,,,,,
episode,181831,2201,296,18,self,20,,,24,100000,,,,,,,,,,
episode,181863,2202,32,3,self,5,,,24,100000,,,,,,,,,,
train,182000,2202,,,,,12.91,0.7559365467727184,24,100000,,,,,,,,,,
episode,182044,2203,181,18,wall,20,,,24,100000,,,,,,,,,,
episode,182323,2204,279,19,self,21,,,24,100000,,,,,,,,,,
episode,182644,2205,321,17,self,19,,,24,100000,,,,,,,,,,
episode,182767,2206,123,11,self,13,,,24,100000,,,,,,,,,,
episode,182896,2207,129,11,self,13,,,24,100000,,,,,,,,,,
episode,183070,2208,174,14,self,16,,,24,100000,,,,,,,,,,
episode,183148,2209,78,10,wall,12,,,24,100000,,,,,,,,,,
episode,183310,2210,162,11,self,13,,,24,100000,,,,,,,,,,
episode,183592,2211,282,17,self,19,,,24,100000,,,,,,,,,,
episode,183860,2212,268,19,self,21,,,24,100000,,,,,,,,,,
train,184000,2212,,,,,13.28,0.7376344573497772,24,100000,,,,,,,,,,
episode,184091,2213,231,17,self,19,,,24,100000,,,,,,,,,,
episode,184375,2214,284,22,self,24,,,24,100000,,,,,,,,,,
episode,184496,2215,121,12,self,14,,,24,100000,,,,,,,,,,
episode,184535,2216,39,3,self,5,,,24,100000,,,,,,,,,,
episode,184781,2217,246,15,wall,17,,,24,100000,,,,,,,,,,
episode,184922,2218,141,10,self,12,,,24,100000,,,,,,,,,,
episode,185221,2219,299,18,wall,20,,,24,100000,,,,,,,,,,
episode,185449,2220,228,15,self,17,,,24,100000,,,,,,,,,,
episode,185588,2221,139,11,self,13,,,24,100000,,,,,,,,,,
episode,185748,2222,160,15,self,17,,,24,100000,,,,,,,,,,
episode,185893,2223,145,12,self,14,,,24,100000,,,,,,,,,,
episode,185998,2224,105,12,self,14,,,24,100000,,,,,,,,,,
train,186000,2224,,,,,13.43,0.7108171993494034,24,100000,,,,,,,,,,
episode,186122,2225,124,9,self,11,,,24,100000,,,,,,,,,,
episode,186324,2226,202,14,self,16,,,24,100000,,,,,,,,,,
episode,186479,2227,155,14,self,16,,,24,100000,,,,,,,,,,
episode,186720,2228,241,19,self,21,,,24,100000,,,,,,,,,,
episode,186826,2229,106,10,self,12,,,24,100000,,,,,,,,,,
episode,187086,2230,260,20,self,22,,,24,100000,,,,,,,,,,
episode,187418,2231,332,24,self,26,,,24,100000,,,,,,,,,,
episode,187645,2232,227,17,self,19,,,24,100000,,,,,,,,,,
episode,187756,2233,111,11,self,13,,,24,100000,,,,,,,,,,
episode,187788,2234,32,5,self,7,,,24,100000,,,,,,,,,,
episode,187821,2235,33,4,self,6,,,24,100000,,,,,,,,,,
episode,187871,2236,50,5,self,7,,,24,100000,,,,,,,,,,
episode,187909,2237,38,4,self,6,,,24,100000,,,,,,,,,,
train,188000,2237,,,,,13.25,0.680402017608285,24,100000,,,,,,,,,,
episode,188089,2238,180,12,self,14,,,24,100000,,,,,,,,,,
episode,188260,2239,171,16,self,18,,,24,100000,,,,,,,,,,
episode,188401,2240,141,13,wall,15,,,24,100000,,,,,,,,,,
episode,188540,2241,139,14,self,16,,,24,100000,,,,,,,,,,
episode,188836,2242,296,16,self,18,,,24,100000,,,,,,,,,,
episode,188950,2243,114,11,self,13,,,24,100000,,,,,,,,,,
episode,189013,2244,63,5,self,7,,,24,100000,,,,,,,,,,
episode,189062,2245,49,5,self,7,,,24,100000,,,,,,,,,,
episode,189109,2246,47,5,self,7,,,24,100000,,,,,,,,,,
episode,189236,2247,127,12,self,14,,,24,100000,,,,,,,,,,
episode,189408,2248,172,13,self,15,,,24,100000,,,,,,,,,,
episode,189551,2249,143,11,self,13,,,24,100000,,,,,,,,,,
episode,189792,2250,241,14,self,16,,,24,100000,,,,,,,,,,
train,190000,2250,,,,,13.02,0.6965160204470158,24,100000,,,,,,,,,,
eval,190000,2250,,,,,,,24,,12.199999809265137,12.0,25,280.79937744140625,14.199999809265137,27,15,2,3,13.550000190734863
episode,190203,2251,411,16,self,18,,,24,100000,,,,,,,,,,
episode,190412,2252,209,16,self,18,,,24,100000,,,,,,,,,,
episode,190488,2253,76,7,self,9,,,24,100000,,,,,,,,,,
episode,190905,2254,417,23,self,25,,,24,100000,,,,,,,,,,
episode,191088,2255,183,16,self,18,,,24,100000,,,,,,,,,,
episode,191170,2256,82,7,self,9,,,24,100000,,,,,,,,,,
episode,191315,2257,145,15,self,17,,,24,100000,,,,,,,,,,
episode,191356,2258,41,5,self,7,,,24,100000,,,,,,,,,,
episode,191594,2259,238,16,wall,18,,,24,100000,,,,,,,,,,
episode,191800,2260,206,14,self,16,,,24,100000,,,,,,,,,,
train,192000,2260,,,,,13.12,0.6823832497000695,24,100000,,,,,,,,,,
episode,192046,2261,246,14,self,16,,,24,100000,,,,,,,,,,
episode,192121,2262,75,7,self,9,,,24,100000,,,,,,,,,,
episode,192170,2263,49,3,self,5,,,24,100000,,,,,,,,,,
episode,192336,2264,166,15,self,17,,,24,100000,,,,,,,,,,
episode,192613,2265,277,19,wall,21,,,24,100000,,,,,,,,,,
episode,192868,2266,255,19,wall,21,,,24,100000,,,,,,,,,,
episode,192918,2267,50,0,timeout,2,,,24,100000,,,,,,,,,,
episode,193118,2268,200,14,self,16,,,24,100000,,,,,,,,,,
episode,193323,2269,205,16,wall,18,,,24,100000,,,,,,,,,,
